"","title","doi"
"834","Serum neurofilament light chain and multimodal neuroprognostication after cardiac arrest - A retrospective cohort study.","10.1016/j.resuscitation.2025.110650"
"835","Machine Learning Models Can Predict Tinnitus and Noise-Induced Hearing Loss.","10.1097/AUD.0000000000001670"
"836","Utilizing Clinicopathological and Radiomic Features for Risk Stratification of Lung Cancer Recurrence.","10.1016/j.acra.2025.04.062"
"837","Explainable prototype-based image classification using adaptive feature extractors in medical images.","10.1016/j.compbiomed.2025.111322"
"838","A prediction model to discriminate severe fever with thrombocytopenia syndrome with hemorrhagic fever with renal syndrome.","10.1080/07853890.2025.2589563"
"839","Daily prediction of next-day disease severity in critically ill patients: A prospective cohort study.","10.1016/j.aucc.2025.101230"
"840","Early detection of positive urine culture in patients with urolithiasis: a machine learning model with dynamic online nomogram.","10.1080/07853890.2025.2550582"
"841","Development and clinical evaluation of an AI-assisted respiratory state classification system for chest X-rays: A BMI-Specific approach.","10.1016/j.compbiomed.2025.109854"
"842","Intestinal Ultrasound and Its Advanced Modalities in Characterizing Strictures in Crohn's Disease.","10.1016/j.cgh.2025.05.013"
"843","Oral microbial signatures underlying recurrence via PI3K/AKT/mTOR pathway modulation in oral squamous cell carcinoma.","10.1080/20002297.2025.2560020"
"844","MRI-based interpretable clinicoradiological and radiomics machine learning model for preoperative prediction of pituitary macroadenomas consistency: a dual-center study.","10.1007/s00234-025-03698-8"
"845","MultiExCam: A multi approach and explainable artificial intelligence architecture for skin lesion classification.","10.1016/j.cmpb.2025.109081"
"846","The prognostic value of preoperative Neutrophil-to-Albumin ratio (NPAR) for postoperative complications and survival in colorectal cancer patients undergoing robot-assisted surgery: a retrospective cohort study.","10.1007/s11701-025-02966-2"
"847","Assessing diagnostic accuracy of intravascular imaging for functionally significant coronary stenosis: updated findings from a meta-analysis.","10.1136/heartjnl-2024-324499"
"848","Evaluating CSPG4 expression in esophageal basaloid squamous cell carcinoma and conventional squamous cell carcinoma: a multi-institutional retrospective study in China.","10.1007/s00428-024-04020-2"
"849","Resting-state functional MRI metrics to detect freezing of gait in Parkinson's disease: a machine learning approach.","10.1016/j.compbiomed.2025.110244"
"850","Combined analysis of bulk, single-cell RNA sequencing, and spatial transcriptomics reveals the expression patterns of lipid metabolism and ferroptosis in the immune microenvironment of metabolic-associated fatty liver disease.","10.1016/j.lfs.2025.123377"
"851","Association between the postoperative glycemic variability and mortality after craniotomy: a retrospective cohort study and development of a mortality prediction model.","10.3389/fendo.2025.1613662"
"852","Effect of CBC-Derived Inflammatory Indicators in Predicting Chronic Kidney Disease Risk in Hypertrophic Cardiomyopathy Patients.","10.3390/biomedicines13040997"
"853","The Impact of CT Attenuation on Subsolid Pulmonary Nodule Detection With the Zero Echo Time MRI Technique.","10.1016/j.cllc.2025.10.006"
"854","Machine Learning-Based Models for the Prediction of Postoperative Recurrence Risk in MVI-Negative HCC.","10.3390/biomedicines13102507"
"855","Clinical Value of Transcutaneous PCO2 in Free Flap Blood Supply.","10.3390/jcm14197112"
"856","Prediction of Diffuse High-Grade Glioma Survival Outcomes Using Preoperative Whole-Brain Tractography-Based Resectability Metrics.","10.1227/neu.0000000000003668"
"857","Derivation of FAST CLOTS: A Multivariable Risk Assessment Model for Postoperative Venous Thromboembolism.","10.1016/j.jss.2025.03.069"
"858","Fairness in Low Birthweight Predictive Models: Implications of Excluding Race/Ethnicity.","10.1007/s40615-025-02296-x"
"859","A Real-World Evaluation of Clinical Prognostic Scores in Advanced Melanoma Treated with Immune Checkpoint Inhibitors.","10.3390/jcm14186452"
"860","Machine Learning-Assisted Terahertz Metagrating Biosensor for Label-Free Bacterial Identification Based on Spectral Fingerprinting.","10.1021/acs.analchem.5c04115"
"861","Relation knowledge distillation 3D-ResNet-based deep learning for breast cancer molecular subtypes prediction on ultrasound videos: a multicenter study.","10.1038/s41416-025-03146-7"
"862","Construction and validation of nomogram to predict the frailty risk of senile stroke patients.","10.1016/j.gerinurse.2025.103477"
"863","Correlation of plaque vulnerability stratified by Carotid Plaque-Reporting and Data System with outcomes of endarterectomy vs stenting.","10.1016/j.jvs.2025.06.004"
"864","Explainable machine learning for predicting aspiration pneumonia after radiotherapy in oral cavity cancer.","10.1016/j.radonc.2025.111066"
"865","A noninvasive and highly efficient epigenetic predictive model for efficacy of the GOLP regimen in patients with intrahepatic cholangiocarcinoma.","10.1016/j.canlet.2025.217911"
"866","Development and validation of a fall risk assessment scale for hospitalized cancer patients undergoing chemotherapy.","10.1186/s12912-025-04157-8"
"867","Improving differentiation of hemorrhagic brain metastases from non-neoplastic hematomas using radiomics and clinical feature fusion.","10.1007/s00234-025-03590-5"
"868","Portable cerebral blood flow monitor to detect large vessel occlusion in patients with suspected stroke.","10.1136/jnis-2024-021536"
"869","The Predictive Validity of the Danger Assessment for Immigrant Women (DA-I).","10.1177/10778012251391128"
"870","Exterior traits of milk-deprived and milk-fed calves as indicators for body condition or nutritional status.","10.3168/jds.2025-27130"
"871","Predicting treatment-seeking status for alcohol use disorder using polygenic scores and machine learning in a deeply-phenotyped sample.","10.1016/j.drugalcdep.2025.112797"
"872","A deep-learning model to predict the completeness of cytoreductive surgery in colorectal cancer with peritoneal metastasis☆.","10.1016/j.ejso.2025.109760"
"873","Deciphering risk factors for severe postherpetic neuralgia in patients with herpes zoster: an interpretable machine learning approach.","10.1136/rapm-2024-106003"
"874","Assessing severe pneumonia risk in children via clinical prognostic model based on laboratory markers.","10.1016/j.intimp.2025.114317"
"875","Analysis of gene mutation spectrum for early-onset high myopia based on whole-exome sequencing.","10.1136/bjo-2025-327552"
"876","Combination of Serum Neurofilament Light Chain and Serum Cardiac Troponin T as Biomarkers Improves Diagnostic Accuracy in Amyotrophic Lateral Sclerosis.","10.1002/ana.78066"
"877","Personalized baseline and residual TMTV influence treatment response and outcomes in relapsed/refractory lymphomas: results from the GATA study.","10.1007/s00259-025-07154-w"
"878","Prevalence and Factors Associated with Insomnia Among Chronic Disease Patients in Bangladesh: A Machine Learning Study.","10.2147/NSS.S547335"
"879","The role of 18F-fluorodeoxyglucose positron emission tomography/computed tomography-derived parameters as prognostic factors in patients undergoing resection for pancreatic ductal adenocarcinoma.","10.1016/j.surg.2025.109271"
"880","Synovial Fluid MicroRNA Biomarkers Enable Accurate Diagnosis of Hip and Knee Periprosthetic Joint Infections.","10.2106/JBJS.24.01559"
"881","MRI histogram and Visually AcceSAble Rembrandt Images features nomogram to predict PD-L1 levels in glioblastoma.","10.1007/s10143-025-03528-8"
"882","Explainable Deep Learning to Predict Kelp Geographical Origin from Volatile Organic Compound Analysis.","10.3390/foods14071269"
"883","Major cardiovascular event or death risk in obstructive sleep apnoea and the effect of positive airway pressure.","10.1183/13993003.00519-2025"
"884","Detection of Ocular Surface Squamous Neoplasia Using Artificial Intelligence With Anterior Segment Optical Coherence Tomography.","10.1016/j.ajo.2025.02.019"
"885","Prediction Model for Same-Day Discharge in Robotic-Assisted Radical Laparoscopic Prostatectomy.","10.1177/08927790251387357"
"886","Analyzing factors influencing hospitalization costs for five common cancers in China using neural network models.","10.1080/13696998.2025.2494459"
"887","Ki-67 as a Predictor of Metastasis in Adrenocortical Carcinoma: Artificial Intelligence Insights from Retrospective Imaging Data.","10.3390/jcm14144829"
"888","Integrative Diagnostic Model Combining Urinary Biomarkers and Clinical Parameters to Improve Diagnostic Performance in Interstitial Cystitis/Bladder Pain Syndrome.","10.1016/j.euros.2025.10.021"
"889","Predicting six-month mortality in adult hemophagocytic lymphohistiocytosis with machine learning: a prognostic approach utilizing laboratory data.","10.1080/07853890.2025.2566869"
"890","Dynamic machine learning models for predicting cesarean delivery risk in women with no prior cesarean delivery: A retrospective nationwide cohort analysis.","10.1002/ijgo.70234"
"891","Calculation of Regurgitant Volume Using Echocardiographic Volumetric Method for Accurate Diagnosis of Severe Mitral Regurgitation.","10.1016/j.echo.2025.02.012"
"892","Protective role of olfactomedin 4 gene polymorphisms in preterm neonates with sepsis.","10.1016/j.earlhumdev.2025.106223"
"893","Predictive value of shear wave elastography and molecular subtypes for postoperative efficacy in patients with early breast cancer.","10.1080/07853890.2025.2544879"
"894","The reliability and validity of the Swedish translation of the Vertigo Symptom Scale - short form in a cohort with acute vestibular syndrome.","10.1080/07853890.2025.2457517"
"895","One-shot learning for generalization in medical image classification across modalities.","10.1016/j.compmedimag.2025.102507"
"896","Population stratification using MASLD polygenic risk score improves severe liver disease prediction by clinical fibrosis scores.","10.1016/j.dld.2025.06.016"
"897","Machine learning enables high-throughput, low-replicate screening for novel anti-seizure targets and compounds using combined movement and calcium fluorescence in larval zebrafish.","10.1016/j.ejphar.2025.177327"
"898","RURUS SURYAWAN Score: A Novel Scoring System to Predict 30-Day Mortality for Acute Myocardial Infarction Undergoing Primary Percutaneous Coronary Intervention.","10.3390/jcm14051716"
"899","Prediction of immunotherapy response in nasopharyngeal carcinoma: a comparative study using MRI-based radiomics signature and programmed cell death ligand 1 expression score.","10.1007/s00330-025-11350-5"
"900","Simplified assessment of upper limb dysfunction after stroke: decision tree analysis based on the International Classification of Functioning, Disability and Health.","10.23736/S1973-9087.25.08976-2"
"901","AI-based personalized real-time risk prediction for behavioral management in psychiatric wards using multimodal data.","10.1016/j.ijmedinf.2025.105870"
"902","Imaging and plasma biomarkers for pathological accumulation in Down syndrome.","10.1093/brain/awaf418"
"903","Exploring the Association Between Triglyceride-Glucose Indices and Their Derivatives With Obstructive Sleep Apnea: Insights From the National Health and Nutrition Examination Survey.","10.2147/NSS.S487596"
"904","Sex-Specific Prognostic Differences Between CACS and Lp(a) in Atherosclerotic Cardiovascular Disease Events: The MESA Study.","10.1161/CIRCIMAGING.125.018413"
"905","Predicting surgical difficulty in robotic liver resection: applicability of laparoscopic scores.","10.1016/j.hpb.2025.12.007"
"906","pTRACK-generated normalised average T2 signal intensity and fistula volume are accurate and sensitive measures of perianal crohn's disease activity.","10.1093/bjr/tqaf263"
"907","Identification of genomic alteration and prognosis using pathomics-based artificial intelligence in oral leukoplakia and head and neck squamous cell carcinoma: a multicenter experimental study.","10.1097/JS9.0000000000002077"
"908","Development and validation of a CT-based radiomics machine learning model for differentiating immune-related interstitial pneumonia.","10.1016/j.intimp.2025.114681"
"909","Predicting postoperative complications after pneumonectomy using machine learning: a 10-year study.","10.1080/07853890.2025.2487636"
"910","The influence of the relative deltoid moment arm on active motion in patients with massive cuff tears.","10.1016/j.jse.2025.03.001"
"911","Stratifying Endoscopic Submucosal Dissection Risks: A Validated Perforation Preoperative Risk Scoring Tool.","10.1097/SLA.0000000000006838"
"912","Comparative analysis of the correlation between paraspinal muscles fat infiltration and vertebral bone quality in patients with lumbar degenerative diseases.","10.1007/s00586-025-09142-y"
"913","Development of Patient-Specific Nomogram to Assist in Clinical Decision-Making for Single Port Versus Multi-Port Robotic Partial Nephrectomy: A Report from the Single Port Advanced Robotic Consortium.","10.1089/end.2024.0547"
"914","Development and validation of an interpretable machine learning model for diagnosing pathologic complete response in breast cancer.","10.1016/j.cmpb.2025.108803"
"915","Prognostic value of immune infiltration in colorectal cancer: Development of a histopathology-related immunoscore via multiplexed immunohistochemistry.","10.1016/j.surg.2025.109350"
"916","Longitudinal changes in tumor morphology and body composition following neoadjuvant chemotherapy predict progression-free survival in adenocarcinoma of the esophagogastric junction: A multi-center study.","10.1016/j.ejrad.2025.112461"
"917","Distinctive lymph node metastasis characteristics and predictive model for young oral squamous cell carcinoma patients under 30.","10.1016/j.jcms.2025.04.016"
"918","Integration of mitral regurgitant fraction with routine echocardiographic variables in assessment of myxomatous mitral valve disease.","10.1016/j.jvc.2025.11.004"
"919","Multiparametric MRI Including T1ρ Mapping for Hepatic Fibrosis Assessment in Preclinical Models of Steatotic Liver Disease.","10.1097/RLI.0000000000001193"
"920","Charred or fragmented, yet comparable: Quantifying dental surface dissimilarity across teeth, jaws, and heat exposure.","10.1016/j.forsciint.2025.112577"
"921","Deep Learning Model Based on Dual-energy CT for Assessing Cervical Lymph Node Metastasis in Oral Squamous Cell Carcinoma.","10.1016/j.acra.2025.06.020"
"922","A novel nomogram incorporating time-to-event modeling for predicting postoperative delirium in cardiac surgery patients.","10.1016/j.genhosppsych.2025.08.005"
"923","New wearable cardiac acoustic monitoring technology for evaluation of subclinical leaflet thrombosis after transcatheter aortic valve replacement.","10.1136/heartjnl-2024-324698"
"924","Development of a predictive nomogram for post-liver transplantation complications using clinical parameters and liver stiffness measured by sound touch elastography.","10.1080/07853890.2025.2564928"
"925","Development and validation of a novel predictive model for postpancreatectomy hemorrhage using lasso-logistic regression: an international multicenter observational study of 9631 pancreatectomy patients.","10.1097/JS9.0000000000001883"
"926","Automated detection of pediatric congenital heart disease from phonocardiograms using deep and handcrafted feature fusion.","10.1016/j.compbiomed.2025.110993"
"927","Metabolic and proteomic signatures differentiate inflammatory phenotypes from cancer and predict treatment response in patient sera.","10.1002/btm2.70029"
"928","Enhanced Detection of Prostate Cancer Lesions on Biparametric MRI Using Artificial Intelligence: A Multicenter, Fully-crossed, Multi-reader Multi-case Trial.","10.1016/j.acra.2025.06.038"
"929","Markers of Left Atrial Myopathy: Prognostic Usefulness for Ischemic Stroke and Dementia in People in Sinus Rhythm.","10.1161/STROKEAHA.124.047747"
"930","Machine learning-based models to predict type 2 diabetes combined with coronary heart disease and feature analysis-based on interpretable SHAP.","10.1007/s00592-025-02496-1"
"931","The virtual doctor prescribing the future: Diagnostics with interactive clinical decision support.","10.1016/j.compbiomed.2025.110968"
"932","Plasma-based untargeted metabolomics reveals potential biomarkers for screening and distinguishing of ovarian tumors.","10.1016/j.cca.2025.120246"
"933","Predicting radiation pneumonitis in lung cancer patients using robust 4DCT-ventilation and perfusion imaging.","10.1016/j.radonc.2025.111110"
"934","A Novel Risk Prediction Model for Hepatocellular Carcinoma in MASLD: A Multinational, Multicenter Cohort Study.","10.1016/j.cgh.2025.06.025"
"935","Towards a Definition of Physiologic Vulnerability in Pediatric Spine Surgery: Identification of Key Risk Factors in a Cohort Study of Children With Neuromuscular Disease Undergoing Spinal Fusion.","10.1177/21925682251344928"
"936","Early mortality in patients with acute ischemic stroke after endovascular stroke therapy.","10.1136/jnis-2025-023517"
"937","Which adiposity index is best? Comparison of five indicators and their ability to identify type 2 diabetes risk in a population study.","10.1016/j.diabres.2025.112268"
"938","Identification of Key Fatty Acid Metabolism-Related Genes in Alzheimer's Disease.","10.1007/s12035-025-04857-x"
"939","Leveraging Deep Learning, Grid Search, and Bayesian Networks to Predict Distant Recurrence of Breast Cancer.","10.3390/cancers17152515"
"940","Incidence, Risk Factors, and Prediction Model of Parastomal Hernia After Abdominoperineal Resection for Rectal Cancer.","10.1002/wjs.70071"
"941","Machine Learning-Based Classification of White Matter Functional Changes in Stroke Patients Using Resting-State fMRI.","10.1007/s10548-025-01138-7"
"942","Combination Between Biomarkers and Echocardiographic Data for Prediction of Left Ventricular Reverse Remodelling in Cardiac Resynchronization Therapy.","10.3390/jcm14103496"
"943","Predictive Factors for Adverse Cardiac Events and Mortality in Patients with Hypertrophic Cardiomyopathy.","10.3390/jcm14103546"
"944","Prospective cohort study to validate esophageal dose constraints and predictive models for esophagitis in patients with breast cancer undergoing hypofractionated regional nodal radiotherapy.","10.1016/j.radonc.2025.111120"
"945","Nuclear magnetic resonance-based metabolomics and risk of pancreatic cancer: a prospective analysis in the UK Biobank.","10.1007/s00535-025-02237-9"
"946","A retrospective study on a nomogram combining clinical and ultrasound parameters for differentiating solitary parathyroid adenoma from carcinoma or atypical tumors.","10.3389/fendo.2025.1538361"
"947","Utilizing deep learning to predict Alzheimer's disease and mild cognitive impairment with optical coherence tomography.","10.1002/dad2.70041"
"948","Clinical-genomic nomogram for predicting sensitivity to second-line immunotherapy for advanced non-small cell lung cancer.","10.21037/tlcr-2024-1249"
"949","Pulse-Echo Imaging of Breast Speed of Sound as a Potential Biomarker for Breast Cancer.","10.1016/j.ultrasmedbio.2025.07.002"
"950","Ag+/Hg2+-Controlled Programmable DNA Nanostructures Enable Tumor Liquid Biopsy by Mass Spectrometry Simultaneous Sensing of Multiple Circulating Tumor DNAs.","10.1021/acs.analchem.5c05543"
"951","A Machine Learning and Bayesian Belief Network Approach to Predicting Cervical Cancer Risk: Implications for Risk Management.","10.2147/JMDH.S524132"
"952","Machine learning-integrated droplet microfluidic system for accurate quantification and classification of microplastics.","10.1016/j.watres.2025.123161"
"953","AI-Assisted 3D Planning of CT Parameters for Personalized Femoral Prosthesis Selection in Total Hip Arthroplasty.","10.2147/TCRM.S521755"
"954","Preoperative hemorrhagic risk stratification in pediatric moyamoya disease: a multi-institutional propensity score-matched analysis.","10.1097/JS9.0000000000002677"
"955","Ultrasound shear wave viscoelastic imaging combined with shear wave elastography for characterization of focal liver lesions.","10.1016/j.jbiomech.2025.113073"
"956","Diagnostic performance of plasma pTau217/Aβ42 ratio and a three-zone threshold model for Alzheimer's disease.","10.1016/j.neurobiolaging.2025.12.005"
"957","Nomogram for Predicting Postoperative Major Bleeding in Percutaneous Nephrolithotomy: A Retrospective Study.","10.1016/j.euros.2025.07.001"
"958","Development and validation of a novel clinical risk score to predict hypoxaemia in children with pneumonia using the WHO PREPARE dataset.","10.1136/bmjgh-2024-017256"
"959","Sex-specific optimal cut-off points for metabolic health indicators to predict incident type 2 diabetes mellitus.","10.1016/j.numecd.2025.103963"
"960","The Compounded Risk of Maternal Anemia and Preeclampsia: Neonatal Outcomes and Predictive Modeling in a Low-Resource Tertiary Center.","10.3390/jcm14145051"
"961","A Nomogram to Predict Mortality in Patients With Severe Oral and Maxillofacial Space Infections.","10.1111/odi.15256"
"962","Are Pediatric early warning scores reliable in malnourished children? A prospective validation study in a resource-limited ED.","10.1016/j.ajem.2025.07.036"
"963","Development and Validation of Comorbidity Severity Adjustment Methods in Mortality Models for Acute Cerebrovascular Disease Using Survival and Machine Learning Analyses.","10.3390/jcm14103281"
"964","Evaluation of the Voice and Communication Situation Questionnaire Developed With and for Transgender and Gender-Diverse People Presumed Female at Birth.","10.1044/2025_JSLHR-25-00285"
"965","AUCPro: AUC-Oriented Provable Robustness Learning.","10.1109/TPAMI.2025.3545639"
"966","In-Hospital Mortality Prediction among Intensive Care Unit Patients with Acute Ischemic Stroke: A Machine Learning Approach.","10.34133/hds.0179"
"967","Predicting mortality and short-term outcomes of continuous kidney replacement therapies in neonates and infants.","10.1093/ndt/gfaf173"
"968","Decreased Serum and Tissue Levels of Isthmin-1 in Patients With Idiopathic Granulomatous Mastitis: A Case-Control Study.","10.1155/jimr/6368073"
"969","Risk Stratification Prediction of Endometrial Cancer Using Microstructural Mapping Based on Time-Dependent Diffusion MRI.","10.1111/cas.70036"
"970","The predictive value of 18F-FDG PET/CT radiomics for pleural invasion in non-small cell lung cancer.","10.1016/j.ejrad.2025.112199"
"971","Prioritizing Patient Selection in Clinical Trials: A Machine Learning Algorithm for Dynamic Prediction of In-Hospital Mortality for ICU Admitted Patients Using Repeated Measurement Data.","10.3390/jcm14020612"
"972","Incidence of Ectopic Pregnancy and Diagnostic Accuracy of Ectopic Pregnancy Screening Criteria Among People Seeking Versus Not Seeking Abortion: A Retrospective Case-Control Study.","10.1016/j.whi.2025.08.006"
"973","Nomogram Model for Identifying the Risk of Coronary Heart Disease in Patients with Chronic Obstructive Pulmonary Disease Based on Deep Learning Radiomics and Clinical Data: A Multicenter Study.","10.2147/COPD.S539307"
"974","Insights into the diagnostic and prognostic value of paraoxonase 1-related variables and inflammatory markers in community-acquired pneumonia.","10.1016/j.cbi.2025.111606"
"975","Preoperative risk score for 90-day mortality after major liver resection.","10.1016/j.gassur.2025.102064"
"976","Development and validation of a convenient dementia risk prediction tool for diabetic population: A large and longitudinal machine learning cohort study.","10.1016/j.jad.2025.03.135"
"977","Genetic analysis of alcohol use disorder: GWAS of alcohol use disorders identification test (AUDIT) and polygenic risk scores in an east slavic population.","10.1016/j.drugalcdep.2025.112713"
"978","Longitudinal Changes in Peritoneal Transport and Their Impact on Dialysis Outcomes: A Machine Learning Approach Integrating Clinical and Biomarker Data.","10.1159/000545943"
"979","Radiomic Profiling of Tumor Thrombus for Predicting Recurrence in Renal Cell Carcinoma.","10.1016/j.euros.2025.06.005"
"980","Risk Stratification for Trial Enrichment Considering Loco-Regional Failure in Head and Neck Cancer: UICC8 Versus Purpose-Built Failure-Type Specific Risk Prediction Model.","10.1002/hed.28085"
"981","An Ultrasound-Based Machine Learning Model for Differentiating IgG4-Related Sialadenitis and Primary Sjögren's Syndrome.","10.1016/j.identj.2025.104011"
"982","Precision Enhanced Bioactivity Prediction of Tyrosine Kinase Inhibitors by Integrating Deep Learning and Molecular Fingerprints Towards Cost-Effective and Targeted Cancer Therapy.","10.3390/ph18070975"
"983","Exploring the effect of hsa-miR-19b-3p on IL-1R1 expression and serum levels in alopecia areata.","10.1007/s00403-024-03788-2"
"984","Evaluating sex-specific prediction models for colorectal cancer risk using a genome-wide polygenic risk score and lifestyle factors in a Japanese population.","10.1016/j.canep.2025.102878"
"985","Development and validation of a prediction model of frailty risk in community-dwelling older adults: From a national longitudinal survey.","10.1016/j.puhe.2024.12.055"
"986","Internal validation strategy for high dimensional prognosis model: A simulation study and application to transcriptomic in head and neck tumors.","10.1016/j.csbj.2025.08.035"
"987","A Nomogram for Prediction of Weight Loss Outcomes after Bariatric Surgery.","10.1007/s11695-025-08100-3"
"988","Electrocardiographic-Driven artificial intelligence Model: A new approach to predicting One-Year mortality in heart failure with reduced ejection fraction patients.","10.1016/j.ijmedinf.2025.105843"
"989","Dynamic facial expression recognition deficits in schizophrenia: A classification study.","10.1016/j.ajp.2025.104738"
"990","Integrating metabolomics, proteomics, and traditional risk factors to predict sleep disorders and elucidate potential biological pathways.","10.1016/j.jad.2025.119784"
"991","Quantification of Intratumoral Heterogeneity Based on Habitat Analysis for Preoperative Assessment of Lymphovascular Invasion in Colorectal Cancer.","10.1016/j.acra.2025.03.014"
"992","Complete blood count-derived biomarkers as indicators of systemic lupus erythematosus activity: a cross-sectional comparative study.","10.1136/lupus-2025-001795"
"993","A Deep Learning Model Integrating Clinical and MRI Features Improves Risk Stratification and Reduces Unnecessary Biopsies in Men with Suspected Prostate Cancer.","10.3390/cancers17132257"
"994","Prognostic Factors and Clinical Prediction Score for Progressive Respiratory Failure in Severe COVID-19 Pneumonia Patients Treated with Tocilizumab: A Multicenter Study.","10.2147/TCRM.S567679"
"995","Validation of a Novel Magnetic Resonance Imaging Biomarker of Infarct Severity to Predict Functional Outcome After Endovascular Thrombectomy.","10.1161/STROKEAHA.124.050508"
"996","Association of Diaphragmatic Mobility and Thickening Fraction with Postoperative Pulmonary Complications in Patients Undergoing Thoracic Surgery and Their Application in Prediction.","10.2147/TCRM.S519646"
"997","Gait Characteristics and Neuroanatomical Alterations in Obstructive Sleep Apnea-Hypopnea Syndrome.","10.2147/NSS.S502204"
"998","Bone marrow immune remodeling in depression: TNF/NF-κB mediated leukocyte redistribution and construction of an interpretable predictive model.","10.1016/j.intimp.2025.115487"
"999","Improving Breast Cancer Diagnosis in Ultrasound Images Using Deep Learning with Feature Fusion and Attention Mechanism.","10.1016/j.acra.2025.05.007"
"1000","Performance of Different Comorbidity Indices in Predicting Mortality in Danish Pancreatic Cancer Patients.","10.2147/CLEP.S560098"
"1001","Predictive value of platelet count-related ratios for severity in biliary Escherichia coli and Klebsiella pneumonia bloodstream infections.","10.1007/s10096-025-05120-w"
"1002","Accuracy of the Metabolic and Bariatric Surgery Accreditation Quality Improvement Program risk/benefit calculator in predicting outcomes of revisional bariatric surgery.","10.1016/j.soard.2025.06.019"
"1003","Machine learning to predict postdialysis fatigue in patients undergoing hemodialysis.","10.1080/0886022X.2025.2529452"
"1004","Development and validation of a prognostic nomogram for postoperative survival in hilar cholangiocarcinoma using SEER and institutional cohorts.","10.1016/j.hpb.2025.09.005"
"1005","Role of S1 vertebral Hounsfield units value and bone quality score in predicting new vertebral compression fracture after percutaneous kyphoplasty.","10.1007/s00586-025-09533-1"
"1006","Frailty predicts treatment-related toxicity and discontinuation in older adults with chronic lymphocytic leukemia treated with BTK and BCL-2 inhibitors: Findings from a prospective single-center cohort study.","10.1016/j.jgo.2025.102219"
"1007","Serum mature microRNA panel: A novel approach for primary prostate cancer diagnosis.","10.1016/j.cca.2025.120150"
"1008","Prognostic utility of hybrid coronary computed tomography angiography and myocardial perfusion imaging in elderly patients with suspected coronary artery disease.","10.1016/j.ijcard.2025.133493"
"1009","Validation of an Artificial Intelligence Model for Breast Cancer Molecular Subtyping Using Hematoxylin and Eosin-Stained Whole-Slide Images in a Population-Based Cohort.","10.3390/cancers17193234"
"1010","Validation of the alcohol, smoking and substance involvement screening test (ASSIST) for identifying methamphetamine use among people on methadone maintenance treatment in Vietnam.","10.1111/add.70010"
"1011","Inflammatory Markers and Contrast-Induced Nephropathy Risk: A Meta-Analysis of NLR and PLR in ACS Patients Undergoing Percutaneous Coronary Intervention.","10.1002/ccd.70056"
"1012","Integrated electrochemical biosensor featuring nanoforest hierarchical architectures and catalytic hairpin amplification for breast cancer diagnosis.","10.1016/j.talanta.2025.128766"
"1013","Comparison of diffusion-weighted and contrast-enhanced MRI for monitoring response to neoadjuvant therapy in breast cancer.","10.1007/s00330-025-11640-y"
"1014","Validation of the Chinese version of patient health Questionnaire-4 among Chinese adolescents.","10.1016/j.jad.2025.119505"
"1015","New Tricyclic γ‑Aminobutyric Acid Analogue HSK16149: A Ca2+ Channel α2‑δ Ligand for Treating Neuropathic Pain.","10.1021/acsmedchemlett.5c00336"
"1016","Prediction of seizure risk after repetitive mild traumatic brain injury in childhood.","10.3171/2025.1.PEDS2436"
"1017","Bone age and dental age to assess criminal responsibility: Part II.","10.1007/s00414-025-03454-w"
"1018","Cisterns and Cortical Sulci Effacement Score Predicts Early Postoperative Cerebral Infarction in Spontaneous Intracerebral Hemorrhage.","10.1007/s12028-025-02414-x"
"1019","Proteomic Plasticity in the Coral Montipora capitata Gamete Bundles after Parent Thermal Bleaching.","10.1021/acs.jproteome.4c00946"
"1020","Relationship between scalp high-frequency oscillations and time since the last seizure in epilepsy.","10.1016/j.clinph.2025.03.007"
"1021","Developing and testing a patient-reported outcome measure for patients with sleep disturbances using EQ-5D and condition-specific bolt-ons: a mixed method study.","10.1007/s11136-025-03985-0"
"1022","The value of plasma presepsin as a diagnostic and prognostic biomarker for febrile neutropenia in children.","10.1080/07853890.2025.2561224"
"1023","Insights into the comparison of machine learning models on rice grain arsenic prediction: Interplay of rice cultivation systems and soil environmental factors.","10.1016/j.envpol.2025.126646"
"1024","The diagnostic performance of a novel flow cytometry-based assay for the diagnosis of systemic lupus erythematosus.","10.1016/j.cca.2025.120662"
"1025","Determination of cutoff values for severe low muscle mass using calf circumference in the global leadership initiative on malnutrition (GLIM) criteria.","10.1016/j.clnu.2025.05.015"
"1026","Automatic phantom-less QCT predicts hip fracture risk: Bone and muscle parameters comparison.","10.1016/j.ejrad.2025.112562"
"1027","Prostate-Specific Antigen Decline Rate in the First Month Is a Timely Predictive Factor for Biochemical Recurrence After Robot-Assisted Radical Prostatectomy.","10.3390/cancers17060961"
"1028","Development and external validation of risk prediction models for depression in patients with osteoporosis.","10.1016/j.gerinurse.2025.103571"
"1029","Machine learning for identifying liver and pancreas cancers through comprehensive serum glycopeptide spectra analysis: a case-control study.","10.1002/1878-0261.70084"
"1030","The relationship between geriatric nutritional risk index and prognosis in acute heart failure.","10.1016/j.numecd.2025.104268"
"1031","Weakly supervised deep learning-based detection of serous tubal intraepithelial carcinoma in fallopian tubes.","10.1016/j.jpi.2025.100522"
"1032","Validation of Updated Sarculator Nomogram for Primary Retroperitoneal Sarcoma in the United States.","10.1245/s10434-025-18873-7"
